ÁöÁ¡,ÀÏ½Ã,Æò±Õ Ç³¼Ó(m/s),Æò±Õ±â¾Ð(hPa),Æò±Õ »ó´ë½Àµµ(%),Æò±Õ ±â¿Â(¡ÆC)
22191,2021-09-08,4.6,1012.5,81,22.5
22191,2021-09-09,3.8,1013.5,79,23.9
22191,2021-09-10,3.3,1013.1,85,24.4
22191,2021-09-11,3.4,1012.4,88,24.7
22191,2021-09-12,3.3,1013.5,89,24.6
22191,2021-09-13,6.1,1015.1,90,24.7
22191,2021-09-14,9.5,1013.8,80,24.5
22191,2021-09-15,8.7,1014.3,79,24.1
22191,2021-09-16,7.9,1011.6,77,23.3
22191,2021-09-17,8.9,1010.1,82,23.3
22191,2021-09-18,4.2,1014.9,79,23.8
22191,2021-09-19,5.7,1014.9,82,23.9
22191,2021-09-20,12.4,1007,87,24
22191,2021-09-21,9.1,1004.7,84,24.1
22191,2021-09-22,3.2,1010.4,78,23.2
22191,2021-09-23,3.1,1018.9,68,23.3
22191,2021-09-24,4.8,1022.1,74,22.7
22191,2021-09-25,4.8,1021.5,80,23.3
22191,2021-09-26,4.8,1019.2,83,23.4
22191,2021-09-27,7.6,1013.7,83,22.9
22191,2021-09-28,8.4,1009.8,90,23.5
22191,2021-09-29,5.3,1009,89,22
22191,2021-09-30,3.8,1010.1,84,22.1
22191,2021-10-01,5.3,1009.8,86,23.2
22191,2021-10-02,4.8,1013.8,86,23.2
22191,2021-10-03,10.6,1015.8,89,24.1
22191,2021-10-04,8,1017.9,95,24.7
22191,2021-10-05,6.8,1020.6,91,23.1
22191,2021-10-06,3.6,1019.1,90,21.6
22191,2021-10-07,6.2,1017.9,85,20.1
22191,2021-10-08,4.1,1020.6,89,20.2
22191,2021-10-09,6.1,1020.3,91,23.6
22191,2021-10-10,8.9,1019.1,88,21.2
22191,2021-10-11,10.5,1022.3,63,18.1
22191,2021-10-12,6.6,1023.4,75,20
22191,2021-10-13,4.2,1023.2,83,20.7
22191,2021-10-14,3.2,1020.5,82,21
22191,2021-10-15,8.4,1020.1,71,19.9
22191,2021-10-16,15.5,1026.8,63,13.5
22191,2021-10-17,9.3,1029.6,58,11.5
22191,2021-10-18,5.3,1023.1,61,15.2
22191,2021-10-19,11.4,1022.3,61,14.4
22191,2021-10-20,7.8,1023.1,59,13
22191,2021-10-21,6.7,1021.3,61,14.6
22191,2021-10-22,9.6,1024.6,51,15.7
22191,2021-10-23,3.4,1029.1,54,15.6
22191,2021-10-24,1.6,1027,57,15.4
22191,2021-10-25,1.7,1023.7,62,16.5
22191,2021-10-26,2.9,1021,65,17.6
22191,2021-10-27,8.8,1022.2,58,16.8
22191,2021-10-28,5.5,1024.3,66,17.2
22191,2021-10-29,1.7,1024.2,58,17
22191,2021-10-30,2.2,1023.6,71,17.5
22191,2021-10-31,3.8,1024.3,77,17.8
22191,2021-11-01,7.6,1025.8,70,14.8
22191,2021-11-02,6.4,1023.9,59,13.9
22191,2021-11-03,4.8,1020.3,70,15.9
22191,2021-11-04,3.2,1019.9,78,17.6
22191,2021-11-05,5.6,1019.8,69,17.8
22191,2021-11-06,5.4,1020,69,18
22191,2021-11-07,8,1017.5,76,18.3
22191,2021-11-08,13.6,1014.9,70,8.9
22191,2021-11-09,12.9,1012.8,58,9.8
22191,2021-11-10,11.9,1010.3,56,11.4
22191,2021-11-11,10.2,1014.5,64,10.7
22191,2021-11-12,7.8,1019.2,58,10.8
22191,2021-11-13,6.6,1018.5,58,14.4
22191,2021-11-14,5.6,1018.8,59,15.4
22191,2021-11-15,3.1,1022.5,70,14.4
22191,2021-11-16,2.9,1025.6,63,13
22191,2021-11-17,3.9,1023.8,71,14
22191,2021-11-18,8.3,1018,79,15.6
22191,2021-11-19,5.3,1018.9,83,14.7
22191,2021-11-20,3,1021.4,70,13.5
22191,2021-11-21,5.3,1017.4,78,13.8
22191,2021-11-22,13.6,1019.7,65,7
22191,2021-11-23,11,1020.6,58,7.2
22191,2021-11-24,9.3,1018.1,52,11.7
22191,2021-11-25,5.9,1020.1,60,12.1
22191,2021-11-26,4.6,1027.7,58,11
22191,2021-11-27,4.2,1034.8,62,9.5
22191,2021-11-28,3.2,1032.9,68,11.6
22191,2021-11-29,7.3,1023.7,83,14.4
22191,2021-11-30,13.7,1015.5,78,9.2
22191,2021-12-01,12.1,1024.7,62,5.9
22191,2021-12-02,9,1019.7,56,8.7
22191,2021-12-03,9.5,1021.3,56,8.7
22191,2021-12-04,7.5,1027.1,57,9.7
22191,2021-12-05,2.2,1029.1,57,9.8
22191,2021-12-06,3.5,1026.9,71,11.2
22191,2021-12-07,7.4,1030.9,74,10.1
22191,2021-12-08,3.5,1032.3,70,10.2
22191,2021-12-09,5.7,1027.5,78,12.3
22191,2021-12-10,6.6,1026.2,78,11
22191,2021-12-11,5,1027.4,70,10.4
22191,2021-12-12,11.4,1029.1,67,6.2
22191,2021-12-13,5.9,1029,60,4.4
22191,2021-12-14,8.6,1021,67,9.7
22191,2021-12-15,4.5,1020.7,70,10.6
22191,2021-12-16,5.4,1020.6,71,9.4
22191,2021-12-17,14.1,1027.6,73,.8
22191,2021-12-18,9.6,1026.6,57,3.7
22191,2021-12-19,9.5,1022.8,54,7.6
22191,2021-12-20,9,1016.9,68,11.5
22191,2021-12-21,8.2,1019.2,65,9.3
22191,2021-12-22,4.5,1024.1,63,7.7
22191,2021-12-23,2,1024.6,65,8.8
22191,2021-12-24,11.7,1026.2,78,2.9
22191,2021-12-25,14.6,1034.9,74,-3.1
22191,2021-12-26,12.1,1035,79,-1.6
22191,2021-12-27,8.7,1032.1,62,2.7
22191,2021-12-28,6.1,1027.3,60,6
22191,2021-12-29,10.4,1022.6,62,5.3
22191,2021-12-30,12.1,1027.6,57,3.8
22191,2021-12-31,7.9,1033.1,60,1.9
22191,2022-01-01,4.3,1029.9,65,5
22191,2022-01-02,7.8,1028.4,68,4.3
22191,2022-01-03,4.2,1026.8,66,5.1
22191,2022-01-04,8,1029.7,63,3.8
22191,2022-01-05,7.5,1028.1,64,3.5
22191,2022-01-06,9.4,1030.8,65,4.8
22191,2022-01-07,3.7,1030.8,66,4.4
22191,2022-01-08,5.2,1025.6,68,6.2
22191,2022-01-09,5.2,1023.7,69,5.2
22191,2022-01-10,5.7,1022.1,70,4.6
22191,2022-01-11,13.2,1024.3,71,-.7
22191,2022-01-12,5.7,1024.2,67,.8
22191,2022-01-13,12.7,1024.5,62,1.4
22191,2022-01-14,4.7,1026.5,60,2.7
22191,2022-01-15,6.9,1022.3,69,6.7
22191,2022-01-16,9.4,1028.4,62,2
22191,2022-01-17,9.6,1029.1,62,2.6
22191,2022-01-18,3.8,1029.3,61,1.7
22191,2022-01-19,7.8,1026.2,72,2.7
22191,2022-01-20,8.3,1029.9,66,.6
22191,2022-01-21,3.4,1030.4,67,2.2
22191,2022-01-22,5.2,1026.4,70,4
22191,2022-01-23,9,1023.3,77,4.6
22191,2022-01-24,4.9,1021.6,74,5.4
22191,2022-01-25,6.9,1022.7,73,4.6
22191,2022-01-26,6.8,1026.5,67,4.4
22191,2022-01-27,9.5,1027.4,68,2.7
22191,2022-01-28,10.1,1027.4,66,1.9
22191,2022-01-29,8.8,1024.4,63,2.4
22191,2022-01-30,6.5,1024.5,60,2.8
22191,2022-01-31,7.6,1024.8,61,4.5
22191,2022-02-01,10.5,1028.4,66,1.6
22191,2022-02-02,6.5,1030.3,62,1.6
22191,2022-02-03,5.3,1028.7,56,2.3
22191,2022-02-04,8.2,1027.3,61,1.5
22191,2022-02-05,11.1,1029.1,63,.1
22191,2022-02-06,8.4,1030.3,60,2.2
22191,2022-02-07,3.7,1029,59,3.1
22191,2022-02-08,5.3,1028.6,55,4.2
22191,2022-02-09,2.3,1026.4,56,4.8
22191,2022-02-10,4.1,1024.7,59,6.3
22191,2022-02-11,1.3,1027.1,65,7.1
22191,2022-02-12,4.9,1025.9,66,6.3
22191,2022-02-13,6.8,1022.7,63,6.6
22191,2022-02-14,7.3,1023,75,4
22191,2022-02-15,10.8,1025.7,69,-1.4
22191,2022-02-16,11.2,1026.7,75,-2.1
22191,2022-02-17,10.2,1030.2,71,-1.3
22191,2022-02-18,3,1030.2,67,1.5
22191,2022-02-19,10.7,1026.8,67,1.4
22191,2022-02-20,9.5,1029.3,64,0
22191,2022-02-21,8,1030.1,52,3
22191,2022-02-22,7.9,1033.7,58,.7
22191,2022-02-23,7.1,1035.2,63,-.2
22191,2022-02-24,6.5,1031.9,52,4.1
22191,2022-02-25,8.3,1026.9,72,7.6
22191,2022-02-26,11.7,1019.6,74,7.5
22191,2022-02-27,7.1,1023.5,61,7.1
22191,2022-02-28,6.8,1019.8,80,7.8
22191,2022-03-01,8.9,1018,78,6
22191,2022-03-02,7.3,1019.6,61,6.6
22191,2022-03-03,4.5,1018.2,88,7.8
22191,2022-03-04,9.5,1011.9,85,9.4
22191,2022-03-05,10.5,1020.2,48,5
22191,2022-03-06,8.2,1024.7,51,4.3
22191,2022-03-07,4.2,1021.1,64,6.3
22191,2022-03-08,2.6,1019,89,8.5
22191,2022-03-09,3.1,1022.4,92,7.3
22191,2022-03-10,6,1019.6,96,8
22191,2022-03-11,4.4,1017.5,96,8.8
22191,2022-03-12,4.7,1014.3,98,9.1
22191,2022-03-13,4.4,1012.1,100,8.2
22191,2022-03-14,7.4,1013.9,95,7.2
22191,2022-03-15,3.5,1015,87,7.2
22191,2022-03-16,5.9,1017.5,90,7.7
22191,2022-03-17,10.9,1018.8,86,6.3
22191,2022-03-18,5.6,1011.1,88,7.2
22191,2022-03-19,12.4,1012.1,83,4.3
22191,2022-03-20,5.2,1021.5,66,5.2
22191,2022-03-21,4.5,1025,60,6.1
22191,2022-03-22,8.3,1024.2,68,6.3
22191,2022-03-23,5.2,1019.1,75,7.4
22191,2022-03-24,7.2,1018.2,89,9.2
22191,2022-03-25,10.1,1009.2,96,10.2
22191,2022-03-26,10.9,1007.1,86,8.8
22191,2022-03-27,8.2,1019.2,65,8.6
22191,2022-03-28,3.6,1027.1,60,8.1
22191,2022-03-29,6.1,1023.7,82,8.9
22191,2022-03-30,6,1020.9,98,9.1
22191,2022-03-31,10.3,1027.4,76,8
22191,2022-04-01,8,1031,70,7.6
22191,2022-04-02,4.5,1029.7,62,7.8
22191,2022-04-03,2.7,1029.6,81,9
22191,2022-05-22,5.3,1008.7,93,17.4
22191,2022-05-23,4,1012.6,91,17.9
22191,2022-05-24,3.2,1014.7,96,18
22191,2022-05-25,5.9,1010.5,93,17.7
22191,2022-05-26,7.1,1006.3,79,17.4
22191,2022-05-27,4.6,1003.2,87,18.4
22191,2022-05-28,8.3,1004.3,90,19
22191,2022-05-29,7.3,1004.2,97,18.1
22191,2022-05-30,3.5,1004.8,91,17.7
22191,2022-05-31,7.1,1007.8,76,19
22191,2022-06-01,5.9,1005.8,89,18.9
22191,2022-06-02,5,1007.4,99,18.9
22191,2022-06-03,5.6,1009.7,97,18.8
22191,2022-06-04,6.9,1009,93,19.1
22191,2022-06-05,7.4,1002,97,18
22191,2022-06-06,2.8,1002.5,89,19.1
22191,2022-06-07,4.5,1007.2,88,18.6
22191,2022-06-08,4.3,1011.2,89,19
22191,2022-06-09,6.9,1012.6,92,19.4
22191,2022-06-10,5.8,1013.6,91,19.7
22191,2022-06-11,3.7,1013.4,89,20.2
22191,2022-06-12,3.5,1012.4,88,20.7
22191,2022-06-13,5.2,1008.6,86,20.3
22191,2022-06-14,7.2,1006.9,92,19.4
22191,2022-06-15,6.1,1006.3,90,19.7
22191,2022-06-16,4.3,1008.6,85,19.8
22191,2022-06-17,5.9,1006.6,96,21.4
22191,2022-06-18,6.2,1006.2,97,21.5
22191,2022-06-19,4.8,1007.2,98,21.6
22191,2022-06-20,3.8,1005.2,96,21.6
22191,2022-06-21,3.2,1005.2,93,22
22191,2022-06-22,6.1,1006.9,94,22.5
22191,2022-06-23,8.4,998.9,98,23
22191,2022-06-24,6.1,999.8,97,22
22191,2022-06-25,6.8,1003.1,98,23.2
22191,2022-06-26,8.4,1006,98,23.7
22191,2022-06-27,11.3,1003,96,24.1
22191,2022-06-28,11.9,999.8,96,23.5
22191,2022-06-29,8.1,1003.3,99,22.8
22191,2022-06-30,7.4,1008.4,100,22.9
22191,2022-07-01,7.7,1012.6,99,23.3
22191,2022-07-02,4.6,1012.8,97,23.3
22191,2022-07-03,3.2,1009.4,96,23.6
22191,2022-07-04,2.1,1005.9,92,25.3
22191,2022-07-05,1.8,1005.9,93,26
22191,2022-07-06,9.3,1004,96,25.4
22191,2022-07-07,8.3,1003.5,96,24.6
22191,2022-07-08,3.9,1003.9,94,24.8
22191,2022-07-09,3.4,1004,98,24.5
22191,2022-07-10,4.7,1005,90,25.4
22191,2022-07-11,4.9,1005.5,94,24.9
22191,2022-07-12,5,1006.4,97,25.6
22191,2022-07-13,8.4,1001.2,97,25.5
22191,2022-07-14,3.5,1002.3,93,24.4
22191,2022-07-20,5.4,1005.7,82,25.3
22191,2022-07-21,8.9,1005.7,81,23.9
22191,2022-07-22,3.4,1007.1,82,25.1
22191,2022-07-23,7.9,1002.2,87,25
22191,2022-07-24,9.2,1004.2,86,24.5
22191,2022-07-25,2.1,1010.1,82,25.1
22191,2022-07-26,4,1009.6,85,25.5
22191,2022-07-27,9.3,1008,86,25.6
22191,2022-07-28,8.8,1009.2,89,25.7
22191,2022-07-29,4.9,1011.2,93,26.1
22191,2022-07-30,4,1008.4,93,26.8
22191,2022-07-31,7.7,1003.3,95,26.2
22191,2022-08-01,5.5,1002.9,96,26.3
22191,2022-08-02,5.8,1007.7,97,26.4
22191,2022-08-03,4.1,1010.7,97,27
22191,2022-08-04,4.7,1009.4,96,27.5
22191,2022-08-05,4.4,1006.3,95,28
22191,2022-08-06,4.6,1005.6,96,28.6
22191,2022-08-07,7.6,1005.3,94,28.8
22191,2022-08-08,8.2,1005.9,95,28.4
22191,2022-08-09,8.1,1006,93,26.8
22191,2022-08-10,5.7,1006.4,94,25
22191,2022-08-11,4.1,1005.2,92,26.3
22191,2022-08-12,3.2,1006.9,85,26.7
22191,2022-08-13,4.9,1005,95,26.7
22191,2022-08-14,4.6,1004.9,95,27.7
22191,2022-08-15,9.6,1000.8,94,
22191,2022-08-16,4,1005.1,82,26.2
22191,2022-08-17,3.7,1007.6,75,25.8
22191,2022-08-18,2.7,1008,75,26.5
22191,2022-08-19,7.9,1002.3,91,27.4
22191,2022-08-20,7.8,1004.6,81,25.9
22191,2022-08-21,3.6,1005.9,69,26.1
22191,2022-08-22,7,1003.7,83,26.7
22191,2022-08-23,10.5,1007.7,74,25.1
22191,2022-08-24,8.4,1009.1,66,24.9
22191,2022-08-25,5.9,1009.4,69,23.8
22191,2022-08-26,4.9,1008.8,77,24.2
22191,2022-08-27,9.1,1012.7,56,23.5
22191,2022-08-28,5.2,1015,58,23.5
22191,2022-08-29,6.1,1013.5,85,22.6
22191,2022-08-30,8,1009.8,87,23.2
22191,2022-08-31,7.7,1010.8,78,23.3
22191,2022-09-01,6.9,1014.7,79,24.1
22191,2022-09-02,7,1015,75,24.4
22191,2022-09-03,7.1,1012.2,84,24.6
22191,2022-09-04,8.1,1007.5,90,24.2
22191,2022-09-05,13,1005.5,91,20.1
22191,2022-09-06,9.4,1008.7,84,22.8
22191,2022-09-07,2.9,1018,86,23.4
22191,2022-09-08,2.6,1019.2,80,23.5
22191,2022-09-09,4.2,1018,80,23.6
22191,2022-09-10,2,1016.6,85,23.8
22191,2022-09-11,2,1015.1,81,23.3
22191,2022-09-12,3.5,1014.7,82,23.3
22191,2022-09-13,7.6,1015.3,85,23.7
22191,2022-09-14,10.1,1013,84,23.2
22191,2022-09-15,10.3,1007.6,86,23.5
22191,2022-09-16,9.7,1005.6,94,23.2
22191,2022-09-17,3.6,1008.9,89,23.1
22191,2022-09-18,11.2,1005.4,86,23
22191,2022-09-19,17.1,1006.1,64,21.6
22191,2022-09-20,10.7,1015.2,53,19.6
22191,2022-09-21,3.7,1017.7,59,19.3
22191,2022-09-22,6.3,1014.6,78,20.3
22191,2022-09-23,9.6,1015.3,69,19.5
22191,2022-09-24,6.2,1018.7,61,20.7
22191,2022-09-25,1.8,1017.4,72,21.2
22191,2022-09-26,2.4,1018,73,20.6
22191,2022-09-27,3.3,1017,75,20.3
22191,2022-09-28,1.2,1014.6,78,20.2
22191,2022-09-29,1.2,1016.1,80,20.4
22191,2022-09-30,1.6,1017,84,20
22191,2022-10-01,3.4,1017.6,87,20.1
22191,2022-10-02,8.9,1013.7,91,22
22191,2022-10-03,8.2,1011.6,98,21.5
22191,2022-10-04,14.6,1018.2,76,15.7
22191,2022-10-05,11.2,1022.8,65,14.3
22191,2022-10-06,8.7,1022.2,58,15.6
22191,2022-10-07,9.2,1023.4,52,
22191,2022-10-08,3.6,1024.2,52,16.6
22191,2022-10-09,8.8,1018.8,74,14.9
22191,2022-10-10,13.5,1018.7,66,13.6
22191,2022-10-11,9.4,1024.5,56,15.2
22191,2022-10-12,4.1,1027.3,63,15.6
22191,2022-10-13,3.4,1025.6,74,15.9
22191,2022-10-14,4,1021.3,76,16.9
22191,2022-10-15,5.3,1020.4,79,16.8
22191,2022-10-16,6.6,1020.4,81,17
22191,2022-10-17,12.5,1023.7,51,13.9
22191,2022-10-18,6.7,1025.4,55,13.9
22191,2022-10-19,2.8,1027.6,50,15
22191,2022-10-20,2,1028.3,55,15.4
22191,2022-10-21,2.6,1024.7,74,16.5
22191,2022-10-22,4.4,1022.2,87,17.6
22191,2022-10-23,10.2,1022.7,61,15
22191,2022-10-24,9.8,1025.3,54,13.6
22191,2022-10-25,4.9,1028.3,54,13.8
22191,2022-10-26,4,1027.4,64,15.3
22191,2022-10-27,6.1,1027.6,72,14.9
22191,2022-10-28,7.5,1027.7,70,13.7
22191,2022-10-29,4,1026.8,77,14.7
22191,2022-10-30,1.6,1025.5,77,15
22191,2022-10-31,3.3,1024.5,83,16.3
22191,2022-11-01,6.8,1024,70,15
22191,2022-11-02,3.9,1022.8,62,13.6
22191,2022-11-03,6.8,1022.2,67,13
22191,2022-11-04,10.7,1026.6,56,10.2
22191,2022-11-05,4.9,1026.6,54,12.7
22191,2022-11-06,2.4,1025.3,51,14.5
22191,2022-11-07,6,1023.3,72,15.1
22191,2022-11-08,2.5,1025.7,81,14.7
22191,2022-11-09,4.9,1025.2,83,14.8
22191,2022-11-10,5.3,1024.4,83,15.5
22191,2022-11-11,5.4,1024.3,86,15.9
22191,2022-11-12,9.3,1015.5,93,16.2
22191,2022-11-13,13.1,1019.7,76,10.8
22191,2022-11-14,5.9,1020.8,66,10.9
22191,2022-11-15,6.7,1018.5,60,13.6
22191,2022-11-16,4.8,1021.7,52,13.5
22191,2022-11-17,3.8,1024.1,56,14.1
22191,2022-11-18,5.3,1026.1,72,13.9
22191,2022-11-19,5,1021.9,78,14.9
22191,2022-11-20,3.6,1020.5,75,15
22191,2022-11-21,3,1022.3,84,14.8
22191,2022-11-22,6.9,1021.2,80,12.5
22191,2022-11-23,5.4,1020.5,65,12.5
22191,2022-11-24,5.5,1021,73,14.4
22191,2022-11-25,8.8,1017.4,82,15.6
22191,2022-11-26,7.6,1020.6,63,10.1
22191,2022-11-27,6.5,1019.2,70,11.3
22191,2022-11-28,8.3,1012.5,93,15.8
22191,2022-11-29,15.7,1022.1,76,7
22191,2022-11-30,12,1034,82,.9
22191,2022-12-01,7.8,1031.9,79,2.6
22191,2022-12-02,6.5,1028.7,67,5.5
22191,2022-12-03,8.3,1026.7,66,7.9
22191,2022-12-04,9.7,1033.1,65,3.2
22191,2022-12-05,7.3,1030.5,58,4.9
22191,2022-12-06,9.8,1025.4,48,7
22191,2022-12-07,7.6,1025.9,43,8.8
22191,2022-12-08,3.4,1025.8,54,10.8
22191,2022-12-09,4.9,1023.5,60,10
22191,2022-12-10,6.4,1021.5,63,7.9
22191,2022-12-11,9.4,1025.9,66,5.7
22191,2022-12-12,7.5,1021.4,58,7.2
22191,2022-12-13,12.6,1022.5,56,4.5
22191,2022-12-14,8.9,1028.6,82,-.1
22191,2022-12-15,8.5,1025.3,63,5.4
22191,2022-12-16,7.6,1032,67,.9
22191,2022-12-17,13.2,1027.9,61,-.2
22191,2022-12-18,13.1,1024.6,64,-.6
22191,2022-12-19,5.9,1026,52,4.4
22191,2022-12-20,5.5,1024.7,64,6.8
22191,2022-12-21,9.9,1013.6,66,5.6
22191,2022-12-22,14.5,1014.7,74,-1.6
22191,2022-12-23,16.6,1018.2,80,-2
22191,2022-12-24,11.5,1022,75,2
22191,2022-12-25,9.5,1026.2,69,4.1
22191,2022-12-26,6.2,1027.5,65,4.7
22191,2022-12-27,5.5,1030.3,57,4.4
22191,2022-12-28,8,1032.1,61,3.3
22191,2022-12-29,7.4,1033.5,46,4
22191,2022-12-30,5.6,1033.4,58,3.1
22191,2022-12-31,6,1032.1,50,5.6
22192,2019-10-31,3.2,1020.5,80,14.5
22192,2019-11-01,3,1021.6,77,15.7
22192,2019-11-03,6.5,1020.7,68,18.2
22192,2019-11-04,6.6,1022.5,67,16.7
22192,2019-11-05,5.8,1021,65,16
22192,2019-11-06,3.1,1018.2,65,16.7
22192,2019-11-07,8.2,1020.3,66,15.6
22192,2019-11-08,7.8,1023.5,60,13.7
22192,2019-11-09,4.5,1022.7,59,15.2
22192,2019-11-10,10.2,1012.4,63,16.8
22192,2019-11-11,8.6,1015.8,53,17
22192,2019-11-12,3.1,1020.7,65,16.4
22192,2019-11-13,8.3,1020.2,69,16.4
22192,2019-11-14,8.9,1024.3,50,12.1
22192,2019-11-15,10,1018.3,66,16.9
22192,2019-11-16,5.2,1017.6,81,18.3
22192,2019-11-17,6.7,1014.8,92,18.2
22192,2019-11-18,12.2,1023.3,64,11.5
22192,2019-11-19,10,1028.3,52,9.6
22192,2019-11-20,5.7,1030.7,56,11.1
22192,2019-11-21,7.3,1028.3,66,13.3
22192,2019-11-22,8.2,1023.9,88,16.1
22192,2019-11-23,7.5,1021.3,91,17
22192,2019-11-24,8.2,1022,87,14.9
22192,2019-11-25,12.4,1031.5,67,8.2
22192,2019-11-26,6.1,1029.6,62,10.3
22192,2019-11-27,10.3,1029.3,65,10.1
22192,2019-11-28,10.8,1031.5,63,8.9
22192,2019-11-29,6.2,1032.1,63,9.4
22192,2019-11-30,3,1028,67,10.5
22192,2019-12-01,8.4,1020.8,85,10.9
22192,2019-12-02,12,1025.6,54,8.6
22192,2019-12-03,6.3,1027.8,51,9
22192,2019-12-04,4.8,1030.4,50,10.9
22192,2019-12-05,8.9,1035.1,61,8.9
22192,2019-12-06,6.6,1035.9,54,5.8
22192,2019-12-07,6,1031.2,59,8.6
22192,2019-12-08,3.7,1028.6,56,9.7
22192,2019-12-09,7.8,1022.6,62,12.4
22192,2019-12-10,6.9,1019.3,69,14
22192,2019-12-11,8.9,1021.2,64,11.4
22192,2019-12-12,5.3,1029.2,55,8
22192,2019-12-13,5.2,1026.3,65,11.2
22192,2019-12-14,8.4,1028.8,66,9.5
22192,2019-12-15,4.5,1026.8,72,10.5
22192,2019-12-16,6.6,1019.5,89,14.4
22192,2019-12-17,8.9,1018.9,84,11.9
22192,2019-12-18,10.1,1026.9,68,6.9
22192,2019-12-19,6.9,1028.2,61,7.3
22192,2019-12-20,4.9,1029.9,58,7.9
22192,2019-12-21,5.2,1026,58,9.3
22192,2019-12-22,4.3,1020.4,64,10.4
22192,2019-12-23,7.5,1023.8,69,9.4
22192,2019-12-24,5.2,1026.4,67,8.7
22192,2019-12-25,7.3,1021,69,10.6
22192,2019-12-26,11.4,1020,75,8
22192,2019-12-27,7,1026.4,54,6.9
22192,2019-12-28,4.7,1026.4,57,9.1
22192,2019-12-29,8.6,1021,82,11.8
22192,2019-12-30,10.7,1026.6,76,9.1
22192,2019-12-31,9.7,1036.5,66,2.2
22192,2020-01-01,2.6,1033.3,61,4.9
22192,2020-01-02,.9,1030.5,65,8.1
22192,2020-01-03,3.1,1028,70,9.4
22192,2020-01-04,4.5,1027.3,62,9.5
22192,2020-01-05,6.2,1028.4,69,9.6
22192,2020-01-06,6.6,1020,94,12.6
22192,2020-01-07,7.4,1011.2,94,11.6
22192,2020-01-08,13.2,1023,72,6.1
22192,2020-01-09,6.8,1026,67,6.4
22192,2020-01-10,5.3,1023.8,66,7.1
22192,2020-01-11,5.7,1021.1,62,7.8
22192,2020-01-12,8.2,1021.7,66,5.8
22192,2020-01-13,4.4,1024.2,73,5.4
22192,2020-01-14,6.2,1026.2,74,4.6
22192,2020-01-15,4.9,1028.9,58,4.9
22192,2020-01-16,7.1,1026.7,64,6.2
22192,2020-01-17,7.7,1025,64,6.2
22192,2020-01-18,5.9,1024.1,59,6.1
22192,2020-01-19,7.1,1022.4,66,7.2
22192,2020-01-20,5.6,1025.8,54,7.7
22192,2020-01-21,4.9,1028.3,61,7.3
22192,2020-01-22,8.7,1021.4,88,8.9
22192,2020-01-23,8.4,1024.7,72,9.2
22192,2020-01-24,10.7,1029.9,72,8.2
22192,2020-01-25,10.6,1028.3,70,8.3
22192,2020-01-26,10.5,1023.7,71,8.7
22192,2020-01-27,8.8,1017.9,81,8.6
22192,2020-01-28,7.4,1019.1,76,8.4
22192,2020-01-29,10.5,1018.5,76,6.9
22192,2020-01-30,9.5,1019.1,70,5.2
22192,2020-01-31,7.7,1023.7,66,5.5
22192,2020-02-01,5.9,1026.6,65,8.4
22192,2020-02-02,2.3,1026.9,64,7.6
22192,2020-02-03,6.4,1028.4,63,6.2
22192,2020-02-04,1.8,1027.5,60,6.5
22192,2020-02-05,9.5,1032.3,67,3
22192,2020-02-06,6.5,1033,68,3.2
22192,2020-02-07,5.5,1030.2,69,5.7
22192,2020-02-08,8.2,1030,67,6.5
22192,2020-02-09,8,1027.5,69,7.3
22192,2020-02-10,6.3,1024.7,78,9.8
22192,2020-02-11,8.5,1023.7,84,10.1
22192,2020-02-12,7.6,1016.8,90,9.8
22192,2020-02-13,3.8,1019.1,84,9.7
22192,2020-02-14,6.1,1019.1,87,11.1
22192,2020-02-15,8.8,1018.1,90,9
22192,2020-02-16,14.5,1021.8,72,2.4
22192,2020-02-17,14.2,1025.5,69,2.2
22192,2020-02-18,6.8,1030.4,56,5.3
22192,2020-02-19,3.8,1029.5,66,7.4
22192,2020-02-20,3,1032.8,67,9.3
22192,2020-02-21,6.7,1028.8,80,10.5
22192,2020-02-22,8.5,1030.3,66,8.7
22192,2020-02-23,5.3,1030.1,57,8.1
22192,2020-02-24,8.2,1020.4,89,11
22192,2020-02-25,8.6,1014.9,94,10.6
22192,2020-02-26,9.8,1025.5,78,8.7
22192,2020-02-27,6.6,1028.4,68,7.6
22192,2020-02-28,5.9,1018.8,89,10
22192,2020-02-29,8,1016.9,87,9.8
22192,2020-03-01,8.5,1020.6,79,
22192,2020-03-02,8.5,1026.6,65,6.1
22192,2020-03-03,3.4,1024.9,67,7.2
22192,2020-03-04,9.2,1027.4,59,6.6
22192,2020-03-05,4.7,1028,58,5.1
22192,2020-03-06,4.3,1021.5,67,6.9
22192,2020-03-07,3.9,1017.2,78,9.9
22192,2020-03-08,5.1,1018.1,80,9.9
22192,2020-03-09,8.4,1011.3,89,10.4
22192,2020-03-10,12.3,1014.7,68,8.7
22192,2020-03-11,4.6,1021.6,51,9
22192,2020-03-12,8.2,1021,79,10.3
22192,2020-03-13,8.1,1023,73,8.7
22192,2020-03-14,8.4,1020.2,64,8.6
22192,2020-03-15,9.1,1017.9,69,9.9
22192,2020-03-16,6.1,1024.2,64,6.9
22192,2020-03-17,6.5,1017.8,82,10.9
22192,2020-03-18,5.6,1013.1,89,11.8
22192,2020-03-19,9.8,1013.9,60,11.1
22192,2020-03-20,8.3,1015.5,67,10.9
22192,2020-03-21,7.4,1011.4,87,12.4
